id,release_id,image_type,filename,url,source_slug,source_type,width,height,trim_score,notes
38019,1430,tape_spine_group,b492629727.2.jpg,data/images/group/b492629727.2.jpg,b492629727,archive,1200,900,,
38020,863,tape_spine_group,b492629727.2.jpg,data/images/group/b492629727.2.jpg,b492629727,archive,1200,900,,
38021,1056,tape_spine_group,b492629727.2.jpg,data/images/group/b492629727.2.jpg,b492629727,archive,1200,900,,
38022,1217,tape_spine_group,b492629727.2.jpg,data/images/group/b492629727.2.jpg,b492629727,archive,1200,900,,
38023,1137,tape_spine_group,b492629727.2.jpg,data/images/group/b492629727.2.jpg,b492629727,archive,1200,900,,
38024,892,tape_spine_group,b492629727.2.jpg,data/images/group/b492629727.2.jpg,b492629727,archive,1200,900,,
38025,1430,spine_group,b492629727.1.jpg,data/images/group/b492629727.1.jpg,b492629727,archive,1200,900,,
38026,863,spine_group,b492629727.1.jpg,data/images/group/b492629727.1.jpg,b492629727,archive,1200,900,,
38027,1056,spine_group,b492629727.1.jpg,data/images/group/b492629727.1.jpg,b492629727,archive,1200,900,,
38028,1217,spine_group,b492629727.1.jpg,data/images/group/b492629727.1.jpg,b492629727,archive,1200,900,,
38029,1137,spine_group,b492629727.1.jpg,data/images/group/b492629727.1.jpg,b492629727,archive,1200,900,,
38030,892,spine_group,b492629727.1.jpg,data/images/group/b492629727.1.jpg,b492629727,archive,1200,900,,
38031,1055,spine_group,b492629727.7.jpg,data/images/group/b492629727.7.jpg,b492629727,archive,1200,900,,
38032,1379,spine_group,b492629727.7.jpg,data/images/group/b492629727.7.jpg,b492629727,archive,1200,900,,
38033,1082,spine_group,b492629727.7.jpg,data/images/group/b492629727.7.jpg,b492629727,archive,1200,900,,
38034,1205,spine_group,b492629727.7.jpg,data/images/group/b492629727.7.jpg,b492629727,archive,1200,900,,
38035,1279,spine_group,b492629727.7.jpg,data/images/group/b492629727.7.jpg,b492629727,archive,1200,900,,
38036,1110,spine_group,b492629727.7.jpg,data/images/group/b492629727.7.jpg,b492629727,archive,1200,900,,
38037,958,tape_spine_group,b492629727.2.jpg,data/images/group/b492629727.2.jpg,b492629727,archive,1200,900,,
38038,1055,tape_spine_group,b492629727.2.jpg,data/images/group/b492629727.2.jpg,b492629727,archive,1200,900,,
38039,1379,tape_spine_group,b492629727.2.jpg,data/images/group/b492629727.2.jpg,b492629727,archive,1200,900,,
38040,1082,tape_spine_group,b492629727.2.jpg,data/images/group/b492629727.2.jpg,b492629727,archive,1200,900,,
38041,1205,tape_spine_group,b492629727.2.jpg,data/images/group/b492629727.2.jpg,b492629727,archive,1200,900,,
38042,1279,tape_spine_group,b492629727.2.jpg,data/images/group/b492629727.2.jpg,b492629727,archive,1200,900,,
38043,1110,tape_spine_group,b492629727.2.jpg,data/images/group/b492629727.2.jpg,b492629727,archive,1200,900,,
38044,958,spine_group,b492629727.1.jpg,data/images/group/b492629727.1.jpg,b492629727,archive,1200,900,,
38045,1055,spine_group,b492629727.1.jpg,data/images/group/b492629727.1.jpg,b492629727,archive,1200,900,,
38046,1379,spine_group,b492629727.1.jpg,data/images/group/b492629727.1.jpg,b492629727,archive,1200,900,,
38047,1082,spine_group,b492629727.1.jpg,data/images/group/b492629727.1.jpg,b492629727,archive,1200,900,,
38048,1205,spine_group,b492629727.1.jpg,data/images/group/b492629727.1.jpg,b492629727,archive,1200,900,,
38049,1279,spine_group,b492629727.1.jpg,data/images/group/b492629727.1.jpg,b492629727,archive,1200,900,,
38050,1110,spine_group,b492629727.1.jpg,data/images/group/b492629727.1.jpg,b492629727,archive,1200,900,,
38051,1169,spine_group,b492629727.8.jpg,data/images/group/b492629727.8.jpg,b492629727,archive,1200,900,,
38052,1005,spine_group,b492629727.8.jpg,data/images/group/b492629727.8.jpg,b492629727,archive,1200,900,,
38053,876,spine_group,b492629727.8.jpg,data/images/group/b492629727.8.jpg,b492629727,archive,1200,900,,
38054,1183,spine_group,b492629727.8.jpg,data/images/group/b492629727.8.jpg,b492629727,archive,1200,900,,
38055,1245,spine_group,b492629727.8.jpg,data/images/group/b492629727.8.jpg,b492629727,archive,1200,900,,
38056,869,spine_group,b492629727.8.jpg,data/images/group/b492629727.8.jpg,b492629727,archive,1200,900,,
38057,1070,spine_group,b492629727.8.jpg,data/images/group/b492629727.8.jpg,b492629727,archive,1200,900,,
38058,1169,tape_spine_group,b492629727.2.jpg,data/images/group/b492629727.2.jpg,b492629727,archive,1200,900,,
38059,1005,tape_spine_group,b492629727.2.jpg,data/images/group/b492629727.2.jpg,b492629727,archive,1200,900,,
38060,876,tape_spine_group,b492629727.2.jpg,data/images/group/b492629727.2.jpg,b492629727,archive,1200,900,,
38061,1183,tape_spine_group,b492629727.2.jpg,data/images/group/b492629727.2.jpg,b492629727,archive,1200,900,,
38062,1245,tape_spine_group,b492629727.2.jpg,data/images/group/b492629727.2.jpg,b492629727,archive,1200,900,,
38063,869,tape_spine_group,b492629727.2.jpg,data/images/group/b492629727.2.jpg,b492629727,archive,1200,900,,
38064,1070,tape_spine_group,b492629727.2.jpg,data/images/group/b492629727.2.jpg,b492629727,archive,1200,900,,
38065,1169,spine_group,b492629727.1.jpg,data/images/group/b492629727.1.jpg,b492629727,archive,1200,900,,
38066,1005,spine_group,b492629727.1.jpg,data/images/group/b492629727.1.jpg,b492629727,archive,1200,900,,
38067,876,spine_group,b492629727.1.jpg,data/images/group/b492629727.1.jpg,b492629727,archive,1200,900,,
38068,1183,spine_group,b492629727.1.jpg,data/images/group/b492629727.1.jpg,b492629727,archive,1200,900,,
38069,1245,spine_group,b492629727.1.jpg,data/images/group/b492629727.1.jpg,b492629727,archive,1200,900,,
38070,869,spine_group,b492629727.1.jpg,data/images/group/b492629727.1.jpg,b492629727,archive,1200,900,,
38071,1070,spine_group,b492629727.1.jpg,data/images/group/b492629727.1.jpg,b492629727,archive,1200,900,,
38072,2811,cover_group,c1059263296.1.jpg,data/images/group/c1059263296.1.jpg,c1059263296,archive,1200,1200,,
38073,2811,tape_spine_group,c1059263296.2.jpg,data/images/group/c1059263296.2.jpg,c1059263296,archive,1200,1200,,
38074,897,cover_group,c1100297030.1.jpg,data/images/group/c1100297030.1.jpg,c1100297030,archive_deskew,1200,900,,
38075,897,tape_group,c1100297030.2.jpg,data/images/group/c1100297030.2.jpg,c1100297030,archive,1200,900,,
38076,897,tape_spine_group,c1100297030.3.jpg,data/images/group/c1100297030.3.jpg,c1100297030,archive,1200,900,,
38077,897,spine_group,c1100297030.4.jpg,data/images/group/c1100297030.4.jpg,c1100297030,archive,1200,900,,
38078,2025,spine_group,c1101523345.1.jpg,data/images/group/c1101523345.1.jpg,c1101523345,archive,1200,1200,,
38079,1986,spine_group,c1101523345.1.jpg,data/images/group/c1101523345.1.jpg,c1101523345,archive,1200,1200,,
38080,2025,cover_group,c1101523345.2.jpg,data/images/group/c1101523345.2.jpg,c1101523345,archive_deskew,1200,1200,,
38081,1986,cover_group,c1101523345.2.jpg,data/images/group/c1101523345.2.jpg,c1101523345,archive_deskew,1200,1200,,
38082,2025,reverse_group,c1101523345.3.jpg,data/images/group/c1101523345.3.jpg,c1101523345,archive,1200,1200,,
38083,1986,reverse_group,c1101523345.3.jpg,data/images/group/c1101523345.3.jpg,c1101523345,archive,1200,1200,,
38084,2825,spine_group,g1220089923.3.jpg,data/images/group/g1220089923.3.jpg,g1220089923,archive,943,801,,
38085,2826,spine_group,g1220089923.3.jpg,data/images/group/g1220089923.3.jpg,g1220089923,archive,943,801,,
38086,2829,spine_group,g1220089923.3.jpg,data/images/group/g1220089923.3.jpg,g1220089923,archive,943,801,,
38087,2830,spine_group,g1220089923.3.jpg,data/images/group/g1220089923.3.jpg,g1220089923,archive,943,801,,
38088,2836,spine_group,g1220089923.3.jpg,data/images/group/g1220089923.3.jpg,g1220089923,archive,943,801,,
38089,2825,tape_group,g1220089923.4.jpg,data/images/group/g1220089923.4.jpg,g1220089923,archive,1108,1200,,
38090,2826,tape_group,g1220089923.4.jpg,data/images/group/g1220089923.4.jpg,g1220089923,archive,1108,1200,,
38091,2829,tape_group,g1220089923.4.jpg,data/images/group/g1220089923.4.jpg,g1220089923,archive,1108,1200,,
38092,2830,tape_group,g1220089923.4.jpg,data/images/group/g1220089923.4.jpg,g1220089923,archive,1108,1200,,
38093,2836,tape_group,g1220089923.4.jpg,data/images/group/g1220089923.4.jpg,g1220089923,archive,1108,1200,,
38094,2825,reverse_group,g1220089923.2.jpg,data/images/group/g1220089923.2.jpg,g1220089923,archive,1198,1200,,
38095,2826,reverse_group,g1220089923.2.jpg,data/images/group/g1220089923.2.jpg,g1220089923,archive,1198,1200,,
38096,2829,reverse_group,g1220089923.2.jpg,data/images/group/g1220089923.2.jpg,g1220089923,archive,1198,1200,,
38097,2830,reverse_group,g1220089923.2.jpg,data/images/group/g1220089923.2.jpg,g1220089923,archive,1198,1200,,
38098,2836,reverse_group,g1220089923.2.jpg,data/images/group/g1220089923.2.jpg,g1220089923,archive,1198,1200,,
38099,1569,cover_group,x637395219.1.jpg,data/images/group/x637395219.1.jpg,x637395219,archive,1200,675,,
38100,1565,cover_group,x637395219.1.jpg,data/images/group/x637395219.1.jpg,x637395219,archive,1200,675,,
38101,1558,cover_group,x637395219.1.jpg,data/images/group/x637395219.1.jpg,x637395219,archive,1200,675,,
38102,1540,cover_group,x637395219.1.jpg,data/images/group/x637395219.1.jpg,x637395219,archive,1200,675,,
38103,1569,spine_group,x637395219.2.jpg,data/images/group/x637395219.2.jpg,x637395219,archive,1033,749,,
38104,1565,spine_group,x637395219.2.jpg,data/images/group/x637395219.2.jpg,x637395219,archive,1033,749,,
38105,1558,spine_group,x637395219.2.jpg,data/images/group/x637395219.2.jpg,x637395219,archive,1033,749,,
38106,1540,spine_group,x637395219.2.jpg,data/images/group/x637395219.2.jpg,x637395219,archive,1033,749,,
38107,1443,spine_group,x691945878.1.jpg,data/images/group/x691945878.1.jpg,x691945878,archive,1200,900,,
38108,738,spine_group,x691945878.1.jpg,data/images/group/x691945878.1.jpg,x691945878,archive,1200,900,,
38109,1208,spine_group,x691945878.1.jpg,data/images/group/x691945878.1.jpg,x691945878,archive,1200,900,,
38110,843,spine_group,x691945878.1.jpg,data/images/group/x691945878.1.jpg,x691945878,archive,1200,900,,
38111,1082,spine_group,x691945878.1.jpg,data/images/group/x691945878.1.jpg,x691945878,archive,1200,900,,
38112,1363,spine_group,x691945878.1.jpg,data/images/group/x691945878.1.jpg,x691945878,archive,1200,900,,
38113,1284,spine_group,x691945878.1.jpg,data/images/group/x691945878.1.jpg,x691945878,archive,1200,900,,
38114,676,spine_group,x691945878.1.jpg,data/images/group/x691945878.1.jpg,x691945878,archive,1200,900,,
38115,1443,cover_group,x691945878.3.jpg,data/images/group/x691945878.3.jpg,x691945878,archive,900,1200,,
38116,738,cover_group,x691945878.3.jpg,data/images/group/x691945878.3.jpg,x691945878,archive,900,1200,,
38117,1208,cover_group,x691945878.3.jpg,data/images/group/x691945878.3.jpg,x691945878,archive,900,1200,,
38118,843,cover_group,x691945878.3.jpg,data/images/group/x691945878.3.jpg,x691945878,archive,900,1200,,
38119,1082,cover_group,x691945878.3.jpg,data/images/group/x691945878.3.jpg,x691945878,archive,900,1200,,
38120,1363,cover_group,x691945878.3.jpg,data/images/group/x691945878.3.jpg,x691945878,archive,900,1200,,
38121,1284,cover_group,x691945878.3.jpg,data/images/group/x691945878.3.jpg,x691945878,archive,900,1200,,
38122,676,cover_group,x691945878.3.jpg,data/images/group/x691945878.3.jpg,x691945878,archive,900,1200,,
38123,3183,cover_group,x780620308.1.jpg,data/images/group/x780620308.1.jpg,x780620308,archive,1200,1200,,
38124,3184,cover_group,x780620308.1.jpg,data/images/group/x780620308.1.jpg,x780620308,archive,1200,1200,,
38125,3183,reverse_group,x780620308.2.jpg,data/images/group/x780620308.2.jpg,x780620308,archive,1200,1200,,
38126,3184,reverse_group,x780620308.2.jpg,data/images/group/x780620308.2.jpg,x780620308,archive,1200,1200,,
38127,3183,spine_group,x780620308.3.jpg,data/images/group/x780620308.3.jpg,x780620308,archive,1200,1200,,
38128,3184,spine_group,x780620308.3.jpg,data/images/group/x780620308.3.jpg,x780620308,archive,1200,1200,,
38129,3183,tape_spine_group,x780620308.4.jpg,data/images/group/x780620308.4.jpg,x780620308,archive,1200,1200,,
38130,3184,tape_spine_group,x780620308.4.jpg,data/images/group/x780620308.4.jpg,x780620308,archive,1200,1200,,
38131,3054,spine_group,o1222467705.1.jpg,data/images/group/o1222467705.1.jpg,o1222467705,archive,1200,692,,
38132,3055,spine_group,o1222467705.1.jpg,data/images/group/o1222467705.1.jpg,o1222467705,archive,1200,692,,
38133,3056,spine_group,o1222467705.1.jpg,data/images/group/o1222467705.1.jpg,o1222467705,archive,1200,692,,
38134,2814,spine_group,o1222467705.1.jpg,data/images/group/o1222467705.1.jpg,o1222467705,archive,1200,692,,
38135,2815,spine_group,o1222467705.1.jpg,data/images/group/o1222467705.1.jpg,o1222467705,archive,1200,692,,
38136,2816,spine_group,o1222467705.1.jpg,data/images/group/o1222467705.1.jpg,o1222467705,archive,1200,692,,
38137,2817,spine_group,o1222467705.1.jpg,data/images/group/o1222467705.1.jpg,o1222467705,archive,1200,692,,
38138,2818,spine_group,o1222467705.1.jpg,data/images/group/o1222467705.1.jpg,o1222467705,archive,1200,692,,
38139,3054,cover_group,o1222467705.2.jpg,data/images/group/o1222467705.2.jpg,o1222467705,archive,865,1200,,
38140,3055,cover_group,o1222467705.2.jpg,data/images/group/o1222467705.2.jpg,o1222467705,archive,865,1200,,
38141,3056,cover_group,o1222467705.2.jpg,data/images/group/o1222467705.2.jpg,o1222467705,archive,865,1200,,
38142,3054,reverse_group,o1222467705.3.jpg,data/images/group/o1222467705.3.jpg,o1222467705,archive,899,1200,,
38143,3055,reverse_group,o1222467705.3.jpg,data/images/group/o1222467705.3.jpg,o1222467705,archive,899,1200,,
38144,3056,reverse_group,o1222467705.3.jpg,data/images/group/o1222467705.3.jpg,o1222467705,archive,899,1200,,
38145,2815,cover_group,o1222467705.4.jpg,data/images/group/o1222467705.4.jpg,o1222467705,archive,1200,1143,,
38146,2816,cover_group,o1222467705.4.jpg,data/images/group/o1222467705.4.jpg,o1222467705,archive,1200,1143,,
38147,2817,cover_group,o1222467705.4.jpg,data/images/group/o1222467705.4.jpg,o1222467705,archive,1200,1143,,
38148,2818,cover_group,o1222467705.4.jpg,data/images/group/o1222467705.4.jpg,o1222467705,archive,1200,1143,,
38149,2815,reverse_group,o1222467705.5.jpg,data/images/group/o1222467705.5.jpg,o1222467705,archive,1200,1125,,
38150,2816,reverse_group,o1222467705.5.jpg,data/images/group/o1222467705.5.jpg,o1222467705,archive,1200,1125,,
38151,2817,reverse_group,o1222467705.5.jpg,data/images/group/o1222467705.5.jpg,o1222467705,archive,1200,1125,,
38152,2818,reverse_group,o1222467705.5.jpg,data/images/group/o1222467705.5.jpg,o1222467705,archive,1200,1125,,
38153,3054,tape_spine_group,o1222467705.7.jpg,data/images/group/o1222467705.7.jpg,o1222467705,archive,1200,668,,
38154,3055,tape_spine_group,o1222467705.7.jpg,data/images/group/o1222467705.7.jpg,o1222467705,archive,1200,668,,
38155,3056,tape_spine_group,o1222467705.7.jpg,data/images/group/o1222467705.7.jpg,o1222467705,archive,1200,668,,
38156,2814,tape_spine_group,o1222467705.7.jpg,data/images/group/o1222467705.7.jpg,o1222467705,archive,1200,668,,
38157,2815,tape_spine_group,o1222467705.7.jpg,data/images/group/o1222467705.7.jpg,o1222467705,archive,1200,668,,
38158,2816,tape_spine_group,o1222467705.7.jpg,data/images/group/o1222467705.7.jpg,o1222467705,archive,1200,668,,
38159,2817,tape_spine_group,o1222467705.7.jpg,data/images/group/o1222467705.7.jpg,o1222467705,archive,1200,668,,
38160,2818,tape_spine_group,o1222467705.7.jpg,data/images/group/o1222467705.7.jpg,o1222467705,archive,1200,668,,
38161,3183,cover_group,p1072069365.1.jpg,data/images/group/p1072069365.1.jpg,p1072069365,archive,480,480,,
38162,3184,cover_group,p1072069365.1.jpg,data/images/group/p1072069365.1.jpg,p1072069365,archive,480,480,,
38163,3183,reverse_group,p1072069365.2.jpg,data/images/group/p1072069365.2.jpg,p1072069365,archive,480,480,,
38164,3184,reverse_group,p1072069365.2.jpg,data/images/group/p1072069365.2.jpg,p1072069365,archive,480,480,,
38165,3183,tape_group,p1072069365.3.jpg,data/images/group/p1072069365.3.jpg,p1072069365,archive,480,480,,
38166,3184,tape_group,p1072069365.3.jpg,data/images/group/p1072069365.3.jpg,p1072069365,archive,480,480,,
38167,3183,tape_group,p1072069365.4.jpg,data/images/group/p1072069365.4.jpg,p1072069365,archive,480,480,,
38168,3184,tape_group,p1072069365.4.jpg,data/images/group/p1072069365.4.jpg,p1072069365,archive,480,480,,
38169,2174,tape_group,p590742048.1.jpg,data/images/group/p590742048.1.jpg,p590742048,archive,600,450,,
38170,2174,spine_group,p590742048.9.jpg,data/images/group/p590742048.9.jpg,p590742048,archive,600,450,,
38171,1553,spine_group,p857580182.1.jpg,data/images/group/p857580182.1.jpg,p857580182,archive,725,1200,,
38172,1552,spine_group,p857580182.1.jpg,data/images/group/p857580182.1.jpg,p857580182,archive,725,1200,,
38173,1603,spine_group,p857580182.1.jpg,data/images/group/p857580182.1.jpg,p857580182,archive,725,1200,,
38174,1604,spine_group,p857580182.1.jpg,data/images/group/p857580182.1.jpg,p857580182,archive,725,1200,,
38175,1605,spine_group,p857580182.1.jpg,data/images/group/p857580182.1.jpg,p857580182,archive,725,1200,,
38176,2256,spine_group,p857580182.1.jpg,data/images/group/p857580182.1.jpg,p857580182,archive,725,1200,,
38177,2188,spine_group,p857580182.1.jpg,data/images/group/p857580182.1.jpg,p857580182,archive,725,1200,,
38178,2000,spine_group,p857580182.1.jpg,data/images/group/p857580182.1.jpg,p857580182,archive,725,1200,,
38179,3108,spine_group,p857580182.1.jpg,data/images/group/p857580182.1.jpg,p857580182,archive,725,1200,,
38180,918,spine_group,p857580182.1.jpg,data/images/group/p857580182.1.jpg,p857580182,archive,725,1200,,
38181,1540,spine_group,p857580182.1.jpg,data/images/group/p857580182.1.jpg,p857580182,archive,725,1200,,
38182,1553,cover_group,p857580182.2.jpg,data/images/group/p857580182.2.jpg,p857580182,archive,1200,1159,,
38183,1552,cover_group,p857580182.2.jpg,data/images/group/p857580182.2.jpg,p857580182,archive,1200,1159,,
38184,1603,cover_group,p857580182.2.jpg,data/images/group/p857580182.2.jpg,p857580182,archive,1200,1159,,
38185,1604,cover_group,p857580182.2.jpg,data/images/group/p857580182.2.jpg,p857580182,archive,1200,1159,,
38186,1605,cover_group,p857580182.2.jpg,data/images/group/p857580182.2.jpg,p857580182,archive,1200,1159,,
38187,2256,cover_group,p857580182.2.jpg,data/images/group/p857580182.2.jpg,p857580182,archive,1200,1159,,
38188,2188,cover_group,p857580182.2.jpg,data/images/group/p857580182.2.jpg,p857580182,archive,1200,1159,,
38189,2000,cover_group,p857580182.2.jpg,data/images/group/p857580182.2.jpg,p857580182,archive,1200,1159,,
38190,3108,cover_group,p857580182.2.jpg,data/images/group/p857580182.2.jpg,p857580182,archive,1200,1159,,
38191,918,cover_group,p857580182.2.jpg,data/images/group/p857580182.2.jpg,p857580182,archive,1200,1159,,
38192,1540,cover_group,p857580182.2.jpg,data/images/group/p857580182.2.jpg,p857580182,archive,1200,1159,,
38193,1553,reverse_group,p857580182.3.jpg,data/images/group/p857580182.3.jpg,p857580182,archive,1200,1172,,
38194,1552,reverse_group,p857580182.3.jpg,data/images/group/p857580182.3.jpg,p857580182,archive,1200,1172,,
38195,1603,reverse_group,p857580182.3.jpg,data/images/group/p857580182.3.jpg,p857580182,archive,1200,1172,,
38196,1604,reverse_group,p857580182.3.jpg,data/images/group/p857580182.3.jpg,p857580182,archive,1200,1172,,
38197,1605,reverse_group,p857580182.3.jpg,data/images/group/p857580182.3.jpg,p857580182,archive,1200,1172,,
38198,2256,reverse_group,p857580182.3.jpg,data/images/group/p857580182.3.jpg,p857580182,archive,1200,1172,,
38199,2188,reverse_group,p857580182.3.jpg,data/images/group/p857580182.3.jpg,p857580182,archive,1200,1172,,
38200,2000,reverse_group,p857580182.3.jpg,data/images/group/p857580182.3.jpg,p857580182,archive,1200,1172,,
38201,3108,reverse_group,p857580182.3.jpg,data/images/group/p857580182.3.jpg,p857580182,archive,1200,1172,,
38202,918,reverse_group,p857580182.3.jpg,data/images/group/p857580182.3.jpg,p857580182,archive,1200,1172,,
38203,1540,reverse_group,p857580182.3.jpg,data/images/group/p857580182.3.jpg,p857580182,archive,1200,1172,,
38204,2188,cover_group,p857580182.4.jpg,data/images/group/p857580182.4.jpg,p857580182,archive,1200,1072,,
38205,2000,cover_group,p857580182.4.jpg,data/images/group/p857580182.4.jpg,p857580182,archive,1200,1072,,
38206,3108,cover_group,p857580182.4.jpg,data/images/group/p857580182.4.jpg,p857580182,archive,1200,1072,,
38207,918,cover_group,p857580182.4.jpg,data/images/group/p857580182.4.jpg,p857580182,archive,1200,1072,,
38208,1540,cover_group,p857580182.4.jpg,data/images/group/p857580182.4.jpg,p857580182,archive,1200,1072,,
38209,2188,reverse_group,p857580182.5.jpg,data/images/group/p857580182.5.jpg,p857580182,archive,1200,1164,,
38210,2000,reverse_group,p857580182.5.jpg,data/images/group/p857580182.5.jpg,p857580182,archive,1200,1164,,
38211,3108,reverse_group,p857580182.5.jpg,data/images/group/p857580182.5.jpg,p857580182,archive,1200,1164,,
38212,918,reverse_group,p857580182.5.jpg,data/images/group/p857580182.5.jpg,p857580182,archive,1200,1164,,
38213,1540,reverse_group,p857580182.5.jpg,data/images/group/p857580182.5.jpg,p857580182,archive,1200,1164,,
38214,2074,cover_group,q1221256399.1.jpg,data/images/group/q1221256399.1.jpg,q1221256399,archive_deskew,1200,1200,,
38215,2075,cover_group,q1221256399.1.jpg,data/images/group/q1221256399.1.jpg,q1221256399,archive_deskew,1200,1200,,
38216,2076,cover_group,q1221256399.1.jpg,data/images/group/q1221256399.1.jpg,q1221256399,archive_deskew,1200,1200,,
38217,2223,cover_group,q1221256399.1.jpg,data/images/group/q1221256399.1.jpg,q1221256399,archive_deskew,1200,1200,,
38218,2074,spine_group,q1221256399.2.jpg,data/images/group/q1221256399.2.jpg,q1221256399,archive,1200,1200,,
38219,2075,spine_group,q1221256399.2.jpg,data/images/group/q1221256399.2.jpg,q1221256399,archive,1200,1200,,
38220,2076,spine_group,q1221256399.2.jpg,data/images/group/q1221256399.2.jpg,q1221256399,archive,1200,1200,,
38221,2223,spine_group,q1221256399.2.jpg,data/images/group/q1221256399.2.jpg,q1221256399,archive,1200,1200,,
38222,2074,reverse_group,q1221256399.3.jpg,data/images/group/q1221256399.3.jpg,q1221256399,archive,1200,1200,,
38223,2075,reverse_group,q1221256399.3.jpg,data/images/group/q1221256399.3.jpg,q1221256399,archive,1200,1200,,
38224,2076,reverse_group,q1221256399.3.jpg,data/images/group/q1221256399.3.jpg,q1221256399,archive,1200,1200,,
38225,2223,reverse_group,q1221256399.3.jpg,data/images/group/q1221256399.3.jpg,q1221256399,archive,1200,1200,,
38226,1602,cover_group,q228659620.1.jpg,data/images/group/q228659620.1.jpg,q228659620,archive,1200,1200,,
38227,1573,cover_group,q228659620.1.jpg,data/images/group/q228659620.1.jpg,q228659620,archive,1200,1200,,
38228,1602,reverse_group,q228659620.5.jpg,data/images/group/q228659620.5.jpg,q228659620,archive,1200,1200,,
38229,1607,reverse_group,q228659620.5.jpg,data/images/group/q228659620.5.jpg,q228659620,archive,1200,1200,,
38230,1360,spine_group,c1221584231.1.jpg,data/images/group/c1221584231.1.jpg,c1221584231,archive,1200,900,,
38231,651,spine_group,c1221584231.1.jpg,data/images/group/c1221584231.1.jpg,c1221584231,archive,1200,900,,
38232,1109,spine_group,c1221584231.1.jpg,data/images/group/c1221584231.1.jpg,c1221584231,archive,1200,900,,
38233,867,spine_group,c1221584231.1.jpg,data/images/group/c1221584231.1.jpg,c1221584231,archive,1200,900,,
38234,1074,spine_group,c1221584231.1.jpg,data/images/group/c1221584231.1.jpg,c1221584231,archive,1200,900,,
38235,1405,spine_group,c1221584231.1.jpg,data/images/group/c1221584231.1.jpg,c1221584231,archive,1200,900,,
38236,1364,spine_group,c1221584231.1.jpg,data/images/group/c1221584231.1.jpg,c1221584231,archive,1200,900,,
38237,832,spine_group,c1221584231.1.jpg,data/images/group/c1221584231.1.jpg,c1221584231,archive,1200,900,,
38238,881,spine_group,c1221584231.1.jpg,data/images/group/c1221584231.1.jpg,c1221584231,archive,1200,900,,
38239,907,spine_group,c1221584231.1.jpg,data/images/group/c1221584231.1.jpg,c1221584231,archive,1200,900,,
38240,1428,spine_group,c1221584231.1.jpg,data/images/group/c1221584231.1.jpg,c1221584231,archive,1200,900,,
38241,1482,spine_group,c1221584231.1.jpg,data/images/group/c1221584231.1.jpg,c1221584231,archive,1200,900,,
38242,1112,spine_group,c1221584231.1.jpg,data/images/group/c1221584231.1.jpg,c1221584231,archive,1200,900,,
38243,806,spine_group,c1221584231.1.jpg,data/images/group/c1221584231.1.jpg,c1221584231,archive,1200,900,,
38244,1023,spine_group,c1221584231.1.jpg,data/images/group/c1221584231.1.jpg,c1221584231,archive,1200,900,,
38245,1360,tape_spine_group,c1221584231.2.jpg,data/images/group/c1221584231.2.jpg,c1221584231,archive,1200,900,,
38246,651,tape_spine_group,c1221584231.2.jpg,data/images/group/c1221584231.2.jpg,c1221584231,archive,1200,900,,
38247,1109,tape_spine_group,c1221584231.2.jpg,data/images/group/c1221584231.2.jpg,c1221584231,archive,1200,900,,
38248,867,tape_spine_group,c1221584231.2.jpg,data/images/group/c1221584231.2.jpg,c1221584231,archive,1200,900,,
38249,1074,tape_spine_group,c1221584231.2.jpg,data/images/group/c1221584231.2.jpg,c1221584231,archive,1200,900,,
38250,1405,tape_spine_group,c1221584231.2.jpg,data/images/group/c1221584231.2.jpg,c1221584231,archive,1200,900,,
38251,1364,tape_spine_group,c1221584231.2.jpg,data/images/group/c1221584231.2.jpg,c1221584231,archive,1200,900,,
38252,832,tape_spine_group,c1221584231.2.jpg,data/images/group/c1221584231.2.jpg,c1221584231,archive,1200,900,,
38253,881,tape_spine_group,c1221584231.2.jpg,data/images/group/c1221584231.2.jpg,c1221584231,archive,1200,900,,
38254,907,tape_spine_group,c1221584231.2.jpg,data/images/group/c1221584231.2.jpg,c1221584231,archive,1200,900,,
38255,1428,tape_spine_group,c1221584231.2.jpg,data/images/group/c1221584231.2.jpg,c1221584231,archive,1200,900,,
38256,1482,tape_spine_group,c1221584231.2.jpg,data/images/group/c1221584231.2.jpg,c1221584231,archive,1200,900,,
38257,1112,tape_spine_group,c1221584231.2.jpg,data/images/group/c1221584231.2.jpg,c1221584231,archive,1200,900,,
38258,806,tape_spine_group,c1221584231.2.jpg,data/images/group/c1221584231.2.jpg,c1221584231,archive,1200,900,,
38259,1023,tape_spine_group,c1221584231.2.jpg,data/images/group/c1221584231.2.jpg,c1221584231,archive,1200,900,,
38260,1360,cover_group,c1221584231.3.jpg,data/images/group/c1221584231.3.jpg,c1221584231,archive,1200,900,,
38261,651,cover_group,c1221584231.3.jpg,data/images/group/c1221584231.3.jpg,c1221584231,archive,1200,900,,
38262,1109,cover_group,c1221584231.3.jpg,data/images/group/c1221584231.3.jpg,c1221584231,archive,1200,900,,
38263,867,cover_group,c1221584231.3.jpg,data/images/group/c1221584231.3.jpg,c1221584231,archive,1200,900,,
38264,1074,cover_group,c1221584231.3.jpg,data/images/group/c1221584231.3.jpg,c1221584231,archive,1200,900,,
38265,1405,cover_group,c1221584231.3.jpg,data/images/group/c1221584231.3.jpg,c1221584231,archive,1200,900,,
